"","kME_MM.turquoise","kME_MM.yellow","kME_MM.blue","kME_MM.brown","kME_MM.grey"
"Gene.1125",0.408965319285048,-0.047268586621973,-0.345393573857899,-0.371564434819248,0.504739971473818
"Gene.1126",0.686718526505096,0.393901312081138,-0.112119739929159,-0.0892858593646489,0.236246646698469
"Gene.1127",0.490210227823063,0.111663767077416,-0.21033261931082,-0.162577179441621,0.389372706771784
"Gene.1128",0.788713208382884,0.489558122726472,-0.108857740565222,-0.0561789875313142,0.202008338774277
"Gene.1129",0.382621483505209,0.201221392453242,-0.0806891470833077,0.0195601656564141,0.0831342216361651
"Gene.1130",0.473700984400865,0.162379258076591,-0.168608921786655,-0.0242004192706539,0.266903104285053
"Gene.1131",0.0943997049424657,-0.158579352184455,-0.247551394744825,-0.301360463760445,0.323897894601582
"Gene.1132",0.11179568581184,-0.184029350975298,-0.207209239264727,0.0566676192026478,0.329630356799471
"Gene.1133",0.338751231635681,0.0148957066272078,-0.211085610732765,-0.131272089722233,0.361444661253434
"Gene.1134",0.137154596456223,-0.130720843779433,-0.242383044417233,-0.242980777730722,0.291679960924751
"Gene.1135",0.109578740862437,-0.215988304063191,-0.297319335197386,-0.242336994801258,0.36164372135339
"Gene.1136",0.401557951998408,0.125295082078234,-0.141961328293519,0.0207522406373534,0.253754710494073
"Gene.1137",0.801101041423043,0.467085968633501,-0.148284324125911,-0.17818079186516,0.277671108407364
"Gene.1138",0.0795976756644882,0.353560117308931,0.318141542631769,0.331164826537995,-0.239945441438459
"Gene.1139",0.385177731627353,-0.0116053648288812,-0.321172189478462,-0.311604075063378,0.366574769508751
"Gene.1140",0.568285458429505,0.0921919695290184,-0.333733898133656,-0.343215095742743,0.490071514699985
"Gene.1141",0.539062531375159,0.249125968049764,-0.156674445180966,-0.178629866681962,0.210656723461635
"Gene.1142",0.11435457614126,-0.218511602230286,-0.300451919101581,-0.296458873372102,0.41653779307249
"Gene.1143",0.816720963439661,0.483644425365142,-0.150150314100944,-0.13578492234912,0.255016223768818
"Gene.1144",0.741565784966793,0.314749896094763,-0.237672514637565,-0.238234157818859,0.431448462762438
"Gene.1145",0.166607447846436,-0.214720435223793,-0.355654976380363,-0.188821044906447,0.440525962995599
"Gene.1146",0.43435527932917,0.189170150297391,-0.159341610050077,0.0182489548340862,0.140593202607237
"Gene.1147",0.555966404092021,0.121316259265419,-0.287907549882372,-0.23570482337092,0.441651262080396
"Gene.1148",0.305619491002989,-0.0539412612672951,-0.293886782728043,-0.251978637839473,0.382756137699328
"Gene.1149",-0.168596681941007,0.180002310757801,0.324486092402378,0.173540773800692,-0.286673261138275
"Gene.1150",-0.204569044232973,0.0102056236166499,0.19026586228242,0.186194060999902,-0.219566562481368
"Gene.1151",0.785329035760911,0.346613813986918,-0.232556440444618,-0.247996118678389,0.405840828463803
"Gene.1152",0.779815553398388,0.403023878149512,-0.169833381201841,-0.129715886350606,0.363558093456842
"Gene.1153",0.215736707455367,-0.14431136745605,-0.264036201515666,-0.141793437164969,0.386238706629429
"Gene.1154",0.132915469549945,0.0265581356621558,-0.0686774699277995,-0.0493659506932157,0.130249424762591
"Gene.1155",0.387827061868174,0.144377965527051,-0.162430155222641,-0.13475314303829,0.223865911998793
"Gene.1156",0.75298016993219,0.586389762639986,0.00410458084740677,-0.0966899281237585,0.0543419625733989
"Gene.1157",0.810586056743278,0.649967718366007,0.0145674420583731,-0.197445621561113,0.0774270117061609
